year,title,citations,authors,editorial
"2022","Searching for Encrypted Data on Blockchain: An Efficient, Secure and Fair Realization","0","Jianzhang Chen, Haibo Tian, Fangguo Zhang","SPRINGER"
"2022","Blockchain-Based Over-the-Counter FMIs","0","Qian YAO","SPRINGER"
"2022","Decrypting distributed ledger design—taxonomy, classification and blockchain community evaluation","15","Mark C. Ballandies, Marcus M. Dapp, Evangelos Pournaras","SPRINGER"
"2022","SChain: towards the quest for redesigning supply-chain by augmenting Blockchain for end-to-end management","3","Sidharth Quamara, Awadhesh Kumar Singh","SPRINGER"
"2022","COVID-19 Early Symptom Prediction Using Blockchain and Machine Learning","1","Sarada Kiranmayee Tadepalli, Ruppa K. Thulasiram","SPRINGER"
"2022","Design of Epidemic Tracing System Based on Blockchain Technology and Domestic Cipher Algorithm","0","Chong Leng, Lai Wei, Ziqian Liu","SPRINGER"
"2022","BlockChain-Based Power Communication Network Cross-Domain Service Function Chain Orchestration Algorithm","0","Xinyan Wang, Zheng Jia, Wencui Li","SPRINGER"
"2022","Micropayments Interoperability with Blockchain and Off-Chain Data Store to Improve Transaction Throughputs","0","Azmi Amiruddin","SPRINGER"
"2022","A Life-Long Learning Education Passport Powered by Blockchain Technology and Verifiable Digital Credentials: The BlockAdemiC Project","0","Sofia Terzi, Stamelos Ioannis","SPRINGER"
"2022","Comparison Framework for Blockchain Interoperability Implementations","1","Alexander Neulinger","SPRINGER"
"2022","Blockchain-Enabled Secure and Smart Healthcare System","0","Debendranath Das, Amudhan Muthaiah","SPRINGER"
"2022","A MVCC Approach to Parallelizing Interoperability of Consortium Blockchain","0","Weiyi Lin, Qiang Qu, Li Ning, Jianping Fan","SPRINGER"
"2022","B-FLACS: blockchain-based flexible lightweight access control scheme for data sharing in cloud","0","Qi Tao, Xiaohui Cui","SPRINGER"
"2022","Biometric Blockchain (BBC) Based e-Passports for Smart Border Control","0","Bing Xu, Qiang Ni, Richard Jiang","SPRINGER"
"2022","Playing with DISASTER: A Blockchain-Enabled Supply Chain Simulation Platform for Studying Shortages and the Competition for Scarce Resources","1","Daniel Hellwig, Kai Wendt, Volodymyr Babich","SPRINGER"
"2022","Dilated Transaction Access and Retrieval: Improving the Information Retrieval of Blockchain-Assimilated Internet of Things Transactions","56","G. Amudha","SPRINGER"
"2022","Compress-store on blockchain: a decentralized data processing and immutable storage for multimedia streaming","3","Suayb S. Arslan, Turguy Goker","SPRINGER"
"2022","A Resource-Blockchain Framework for Safeguarding IoT","0","Monika Bharti, Rajesh Kumar, Sharad Saxena, Vishal Sharma","SPRINGER"
"2022","Anomaly Detection in Smart Grid Network Using FC-Based Blockchain Model and Linear SVM","2","Saurabh Shukla, Subhasis Thakur","SPRINGER"
"2022","Blockchain-Based Outsourcing Shared Car Risk Prediction Scheme Design","0","Haonan Zhai, Song He, Zeyu Wei, Yong Xie","SPRINGER"
"2022","SNACKs: Leveraging Proofs of Sequential Work for Blockchain Light Clients","1","Hamza Abusalah, Georg Fuchsbauer, Peter Gaži","SPRINGER"
"2022","Blockchain assisted privacy-preserving public auditable model for cloud environment with efficient user revocation","2","Rahul Mishra, Dharavath Ramesh, Damodar Reddy Edla","SPRINGER"
"2022","Use Cases and Detailed Explanation of Enterprise-Level Blockchain","0","Liang Cai, Qilei Li, Xiubo Liang","SPRINGER"
"2022","Entwicklung einer Methode zur Analyse des Einflusses der Implementierung einer Blockchain-Infrastruktur in ein bestehendes Geschäftsmodell auf Basis des Business Model Stresstestings","0","Lars Heim","SPRINGER"
"2022","Big Data Based Smart Blockchain for Information Retrieval in Privacy-Preserving Healthcare System","0","Aitizaz Ali, Muhammad Fermi Pasha","SPRINGER"
"2022","A blockchain-based framework for data quality in edge-computing-enabled crowdsensing","2","Jian An, Siyuan Wu, Xiaolin Gui, Xin He, Xuejun Zhang","SPRINGER"
"2022","Efficient Certificateless Ring Signcryption Scheme with Constant Ciphertext Length on Blockchain","0","Yan Jin, Chunxiao Ye, Mengqing Yang","SPRINGER"
"2022","A blockchain and smart contract-based data provenance collection and storing in cloud environment","7","Amrita Jyoti, R. K. Chauhan","SPRINGER"
"2022","Value Creation Through Blockchain-Based Tokens: Transforming Traditional Collaboration Structures","0","Wolfgang Richter, Sebastian Richter","SPRINGER"
"2022","Medical Waste Treatment Process Based on Blockchain Technology - A Case Study of Covid-19 Waste Handling in Vietnam","0","Nguyen Huyen Tran, Khoi Le Quoc","SPRINGER"
"2022","A Conceptual Framework for Scaling and Security in Serverless Environments Using Blockchain and Quantum Key Distribution","0","P. R. Mahalingam","SPRINGER"
"2022","Bitrans: A bidirectional and trusted data transaction protocol based on the blockchain system","0","Gen Huang, Yi-bo Zou, Shi Chen, Yun Xu","SPRINGER"
"2022","Consensus Algorithms for Blockchain","0","Hyunsoo Kim, Taekyoung Ted Kwon","SPRINGER"
"2022","CCSBD: A Cost Control System Based on Blockchain and DRG Mechanism","0","Weiqi Dai, Yan Yu, Xia Xie, Dezhong Yao, Hai Jin","SPRINGER"
"2022","Making Licensing of Content and Data Explicit with Semantics and Blockchain","6","David Gatta, Kilian Hinteregger, Anna Fensel","SPRINGER"
"2022","Post-Quantum Verifiable Random Function from Symmetric Primitives in PoS Blockchain","1","Maxime Buser, Rafael Dowsley, Muhammed F. Esgin","SPRINGER"
"2022","Towards a Location-Aware Blockchain-Based Solution to Distinguish Fake News in Social Media","2","Wahid Sadique Koly, Abu Kaisar Jamil, Mohammad Shahriar Rahman","SPRINGER"
"2022","Blockchain-Enabled Deep Reinforcement Learning Approach for Performance Optimization on the Internet of Things","3","Tanweer Alam","SPRINGER"
"2022","Multifactor IoT Authentication System for Smart Homes Using Visual Cryptography, Digital Memory, and Blockchain Technologies","0","Aderonke Thompson, Adeola Abayomi","SPRINGER"
"2022","Formal Verification of Blockchain Byzantine Fault Tolerance","0","Pierre Tholoniat, Vincent Gramoli","SPRINGER"
"2022","Blockchain-based conditional privacy-preserving authentication scheme in VANETs","1","Pravin Mundhe, Pooja Phad, R. Yuvaraj, Shekhar Verma","SPRINGER"
"2022","Competitive-blockchain-based parking system with fairness constraints","6","Walter Balzano, Marco Lapegna, Silvia Stranieri, Fabio Vitale","SPRINGER"
"2022","Certificateless Authentication and Consensus for the Blockchain-Based Smart Grid","2","Egide Nkurunziza, Gervais Mwitende, Lawrence Tandoh","SPRINGER"
"2022","StateSnap: A State-Aware P2P Storage Network for Blockchain NFT Content Data","0","Siqi Feng, Wenquan Li, Lanju Kong, Lijin Liu","SPRINGER"
"2022","Meta-Heuristic Optimal Path Planning in Blockchain-Aided UAV Swarm Network","0","M. Kayalvizhi, S. Ramamoorthy","SPRINGER"
"2022","Blockchain as a Service: A Holistic Approach to Traceability in the Circular Economy","2","Benítez-Martínez Francisco Luis","SPRINGER"
"2022","Motivations for Integrating Edge Intelligence with Blockchain","0","Xiaofei Wang, Chao Qiu, Xiaoxu Ren","SPRINGER"
"2022","BTrust: A New Blockchain-Based Trust Management Protocol for Resource Sharing","0","Badr Bellaj, Aafaf Ouaddah, Emmanuel Bertin","SPRINGER"
"2022","A Heuristic K-Anonymity Based Privacy Preserving for Student Management Hyperledger Fabric blockchain","4","B. Sowmiya, E. Poovammal","SPRINGER"
"2022","CyreumE: A Real-Time Situational Awareness and Decision-Making Blockchain-Based Architecture for the Energy Internet","0","Abubakar Sadiq Sani, Dong Yuan, Stephen Ogaji","SPRINGER"
"2022","Supervision of Blockchain-Based New FMIs","0","Qian YAO","SPRINGER"
"2022","Revisiting Blockchain Token Sales: How Crypto Companies Raise(D) Money","0","Esther Nagel, Johann Kranz","SPRINGER"
"2022","HBMD-FL: Heterogeneous Federated Learning Algorithm Based on Blockchain and Model Distillation","0","Ye Li, Jiale Zhang, Junwu Zhu, Wenjuan Li","SPRINGER"
"2022","Advanced Blockchain Security for Medical Data","0","G. S. R. P. Prasanth, G. V. Harish, B. Bharathi","SPRINGER"
"2022","Smart Fog-Based Video Surveillance with Privacy Preservation based on Blockchain","3","Mayank Dave, Vishal Rastogi, Mehak Miglani","SPRINGER"
"2022","Fine-Grained Data Access Control for Collaborative Process Execution on Blockchain","0","Edoardo Marangone, Claudio Di Ciccio","SPRINGER"
"2022","A blockchain-based transaction system for private data sharing and trading","0","Wei Cui, Yu Pan, Zhendong Ai","SPRINGER"
"2022","Blockchain-Enabled Next Generation Access Control","1","Yibin Dong, Seong K. Mun, Yue Wang","SPRINGER"
"2022","Decentralized blockchain based authentication for secure data sharing in Cloud-IoT","8","Uma Narayanan, Varghese Paul, Shelbi Joseph","SPRINGER"
"2022",": A Reputation and Voting-Based Blockchain Oracle","1","Marco Di Gennaro, Lorenzo Italiano, Giovanni Meroni","SPRINGER"
"2022","Cloud-based blockchain technology to identify counterfeits","0","Vinodhini Mani, M. Prakash, Wen Cheng Lai","SPRINGER"
"2022","GBRM: a graph embedding and blockchain-based resource management framework for 5G MEC","0","Kai Lei, Hao Ye, Junjie Fang, Peiwu Chen, Liangjie Zhang","SPRINGER"
"2022","Artificial intelligence-assisted blockchain-based framework for smart and secure EMR management","4","Vinay Chamola, Adit Goyal, Pranab Sharma","SPRINGER"
"2022","Analyzing Large-Scale Blockchain Transaction Graphs for Fraudulent Activities","0","Baran Kılıç, Can Özturan, Alper Şen","SPRINGER"
"2022","Enhancing the security of E-Health services in Bangladesh using blockchain technology","4","Chowdhury Akram Hossain","SPRINGER"
"2022","NITG Chain: A Scalable, Private and Permissioned Blockchain with Proof of Reputation Consensus Method","0","Alok Jaiswal, Sheetal Chandel, Ajit Muzumdar","SPRINGER"
"2022","Blockchain Technology Applied to Health Care Supply Chain","0","Diego Alejandro Ochoa González","SPRINGER"
"2022","Analysis of Blockchain-Backed COVID-19 Data","0","Tadepalli Sarada Kiranmayee","SPRINGER"
"2022","Blockchain Technology and Research on Informed Consent Rules in Art Auctions","0","Zhen Zheng","SPRINGER"
"2022","Building a Robust Distributed Voting System Using Consortium Blockchain","0","Rohit Rajesh Chougule","SPRINGER"
"2022","Research on Blockchain Privacy Protection Mechanism in Financial Transaction Services Based on Zero-Knowledge Proof and Federal Learning","0","Maoguang Wang, Tianming Wang, Haoyue Ji","SPRINGER"
"2022","Auction Mechanisms in Cloud/Fog Computing Resource Allocation for Public Blockchain Networks","1","Yutao Jiao, Ping Wang, Dusit Niyato","SPRINGER"
"2022","Blockchain-Based Drug Regulation System","0","Yash Solanki, Soumya, Reema Patel","SPRINGER"
"2022","Blockchain based secure, efficient and coordinated energy trading and data sharing between electric vehicles","9","Muhammad Umar Javed, Nadeem Javaid, Muhammad Waseem Malik","SPRINGER"
"2022","Artificial intelligence and blockchain implementation in supply chains: a pathway to sustainability and data monetisation?","5","Naoum Tsolakis, Roman Schumacher, Manoj Dora, Mukesh Kumar","SPRINGER"
"2022","Trusted Computing Management Model for Power Data Based on Consortium Blockchain","0","Fangjian Shang, Jing Lou, Yanli Yao, Yan Sun","SPRINGER"
"2022","Blockchain Redacting Algorithm with Storing Votes Inside the Chain","0","Natalia Miloslavskaya, Yakob Mesengiser","SPRINGER"
"2022","Ranked searchable encryption based on differential privacy and blockchain","0","Chungen Xu, Pan Zhang, Lin Mei, Yu Zhao, Lei Xu","SPRINGER"
"2022","Collaborative Integrity Verification for Blockchain-Based Cloud Forensic Readiness Data Protection","0","Omoniyi Wale Salami, Muhammad Bashir Abdulrazaq","SPRINGER"
"2022","A novel zero-watermarking scheme based on NSCT-SVD and blockchain for video copyright","2","Xiangqi Wu, Peng Ma, Zihan Jin, Yuxuan Wu","SPRINGER"
"2022","A Byzantine Fault Tolerant Protocol for Realizing the Blockchain","0","Akihito Asakura, Shigenari Nakamura","SPRINGER"
"2022","Efficient Verifiable Boolean Range Query for Light Clients on Blockchain Database","0","Jianpeng Gong, Jiaojiao Wu, Jianfeng Wang","SPRINGER"
"2022","A scalable blockchain network model with transmission paths and neighbor node subareas","3","Bin Yu, Xiaofeng Li, He Zhao, Tong Zhou","SPRINGER"
"2022","Blockchain Access Control Scheme Based on Multi-authority Attribute-Based Encryption","0","Yang Li, Baoyue Qi, Mengmeng Wang, Jianming Zhu, Xiuli Wang","SPRINGER"
"2022","Blue Ocean or Dry Desert? Blockchain and Bitcoin Impact on Tourism Industry","1","Chiara Acciarini, Francesco Bolici","SPRINGER"
"2022","Blockchain Technology in Smart Grids and Microgrids: A Critical Review of Challenges and Opportunities","2","Avinash Pareek, Prashant Singh, J. S. Lather","SPRINGER"
"2022","Digital Twins and Blockchain: Empowering the Supply Chain","1","Jose Eduardo Aguilar-Ramirez","SPRINGER"
"2022","Impact of blockchain and distributed ledger technology for the management, protection, enforcement and monetization of intellectual property: a systematic literature review","0","Severin Bonnet, Frank Teuteberg","SPRINGER"
"2022","BlockSIoT: a Blockchain-Based Secure Data Sharing in SIoT","0","J. Chandra Priya, R. N. Karthika","SPRINGER"
"2022","Blockchain-based access control for dynamic device management in microgrid","1","Kai Zhang, Jinhu Yu, Chao Lin, Jianting Ning","SPRINGER"
"2022","Blockchain Technology for Enhancing Sustainability in Agricultural Supply Chains","0","Rohit Sharma, Anjali Shishodia","SPRINGER"
"2022","An IoT Authentication Framework for Urban Infrastructure Security Using Blockchain and Deep Learning","0","Anastasios Panagiotis Psathas","SPRINGER"
"2022","A New Blockchain Consensus Algorithm for Virtual Power Plants","0","Xiao-ting Wu, Jin-bao Men, Yan-bin Jiao","SPRINGER"
"2022","Blockchain-Based Encrypted Image Storage and Search in Cloud Computing","0","Yingying Li, Jianfeng Ma, Yinbin Miao","SPRINGER"
"2022","Quantum Computing and Quantum Blockchain: Recent Advancements, Analysis and Future Directions","0","Anurag U. Kulkarni, Saurabh Jain","SPRINGER"
"2022","Blockchain Implementations and Use Cases for Inhibiting COVID-19 Pandemic","0","Amirul Azim, Muhammad Nazrul Islam","SPRINGER"
"2022","A blockchain-based spatial data trading framework","1","Hui Liu, WeiPeng Tai, Yaofei Wang","SPRINGER"
"2022","SCCA: A slicing-and coding-based consensus algorithm for optimizing storage in blockchain-based IoT data sharing","1","Pengge Chen, Fenhua Bai, Tao Shen, Bei Gong","SPRINGER"
"2022","Blockchain-Based Agile Supply Chain Framework with IoT","16","Xiang Ning Zhu, Gabrielle Peko, David Sundaram","SPRINGER"
"2022","Space-Environment Commons: From Big Data Survey to AI, to a Post-capitalist Blockchain Zoning Platform","0","Pablo Lorenzo-Eiroa","SPRINGER"
"2022","Blockchain-Based Data Management for Smart Transportation","0","Mirko Zichichi, Stefano Ferretti, Gabriele D’Angelo","SPRINGER"
"2022","Cybersecure and scalable, token-based renewable energy certificate framework using blockchain-enabled trading platform","0","Umit Cali, Murat Kuzlu, D. Jonathan Sebastian-Cardenas, Onur Elma","SPRINGER"
"2022","A high performance two-layer consensus architecture for blockchain-based IoT systems","0","Haytham Qushtom, Jelena Mišić","SPRINGER"
"2022","Evaluating Tip Selection Algorithms for IOTA Blockchain","0","Shreya Purohit, Tushar Champaneria","SPRINGER"
"2022","A Practical Blockchain-Based Maintenance Record System for Better Aircraft Security","1","Wictor Lang Jensen, Sille Jessing, Wei-Yang Chiu, Weizhi Meng","SPRINGER"
"2022","Towards Distractibility Induced trust Management Using BlockChain for Edge Computing","0","Haochen Yang, Guanghui Wang, Lifeng Dong","SPRINGER"
"2022","Blockchain Security Technology Based on the Asynchronous Transmission Mode of IoT Technology in Smart Cities","0","Yang Lv, Donglin Su","SPRINGER"
"2022","Blockchain for IoV in 6G environment: review solutions and challenges","10","Krushali Shah, Swapnil Chadotra, Sudeep Tanwar, Rajesh Gupta","SPRINGER"
